-124.156962, 46.386948, 10.0
-124.142469, 46.386948, 10.0
-124.129462, 46.386948, 10.0
-124.117940, 46.386948, 10.0
-124.107903, 46.386948, 10.0
-124.099352, 46.386948, 10.0
-124.092286, 46.386948, 10.0
-124.086705, 46.386948, 10.0
-124.082610, 46.386948, 10.0
-124.080000, 46.386948, 10.0
-124.077390, 46.386948, 10.0
-124.074780, 46.386948, 10.0
-124.072170, 46.386948, 10.0
-124.069560, 46.386948, 10.0
-124.066950, 46.386948, 10.0
-124.064341, 46.386948, 10.0
-124.061731, 46.386948, 10.0
-124.014752, 46.386948, 10.0
-124.012142, 46.386948, 10.0
-124.009533, 46.386948, 10.0
-124.006923, 46.386948, 10.0
-124.004313, 46.386948, 10.0
-124.001703, 46.386948, 10.0
-123.999093, 46.386948, 10.0
-123.996483, 46.386948, 10.0
-123.993873, 46.386948, 10.0
-123.991263, 46.386948, 10.0
-123.988653, 46.386948, 10.0
-123.986043, 46.386948, 10.0
-123.983433, 46.386948, 10.0
-123.980824, 46.386948, 10.0
-123.978214, 46.386948, 10.0
-123.975604, 46.386948, 10.0
-123.972994, 46.386948, 10.0
-123.970384, 46.386948, 10.0
-123.967774, 46.386948, 10.0
-123.965164, 46.386948, 10.0
-123.962554, 46.386948, 10.0
-123.959944, 46.386948, 10.0
-123.957334, 46.386948, 10.0
-123.954724, 46.386948, 10.0
-123.952115, 46.386948, 10.0
-124.300000, 46.388745, 10.0
-124.275110, 46.388745, 10.0
-124.251705, 46.388745, 10.0
-124.229786, 46.388745, 10.0
-124.209352, 46.388745, 10.0
-124.190403, 46.388745, 10.0
-124.172940, 46.388745, 10.0
-124.156962, 46.388745, 10.0
-124.142469, 46.388745, 10.0
-124.129462, 46.388745, 10.0
-124.117940, 46.388745, 10.0
-124.107903, 46.388745, 10.0
-124.099352, 46.388745, 10.0
-124.092286, 46.388745, 10.0
-124.086705, 46.388745, 10.0
-124.082610, 46.388745, 10.0
-124.080000, 46.388745, 10.0
-124.077390, 46.388745, 10.0
